focal_gene,set_group,set,idx,scaffold,v.cat,skim_plot_isViral
NA_K09747,CSUsets,Human_Microbiome_Project,1,VIRSorter_HMP_SRS017916_scaffold_19_gene_64_gene_164-60507-154480-cat_5-cat_2,cat_2,FALSE
NA_K09747,CSUsets,Huttenhower,1,VIRSorter_2027_megahit_k119_59760_flag_0_multi_27_7629_len_28420-cat_2,cat_2,FALSE
NA_K09747,CSUsets,Huttenhower,2,VIRSorter_2028_megahit_k119_136153_flag_0_multi_111_0118_len_63230-cat_2,cat_2,FALSE
NA_K09747,CSUsets,Huttenhower,3,VIRSorter_2060_megahit_k119_158335_flag_0_multi_33_6757_len_121300_gene_14_gene_88-12337-63818-cat_5,cat_5,FALSE
NA_K09747,CSUsets,Huttenhower,4,VIRSorter_2083_megahit_k119_99190_flag_0_multi_35_3307_len_394372_gene_233_gene_353-225667-350289-cat_5,cat_5,FALSE
NA_K09747,CSUsets,Huttenhower,5,VIRSorter_2103_megahit_k119_41778_flag_1_multi_27_5140_len_238395_gene_1_gene_100-0-81676-cat_4,cat_4,FALSE
NA_K09747,CSUsets,Huttenhower,6,VIRSorter_3006_megahit_k119_118901_flag_0_multi_36_7816_len_281245_gene_53_gene_176-59175-163353-cat_5,cat_5,FALSE
NA_K09747,CSUsets,Huttenhower,7,VIRSorter_3010_megahit_k119_139842_flag_0_multi_39_0000_len_112721-cat_2,cat_2,FALSE
NA_K09747,CSUsets,Huttenhower,8,VIRSorter_3022_megahit_k119_120005_flag_1_multi_24_0000_len_51585-cat_2,cat_2,FALSE
NA_K09747,CSUsets,Huttenhower,9,VIRSorter_3022_megahit_k119_132551_flag_0_multi_115_9584_len_35499-cat_2,cat_2,FALSE
NA_K09747,CSUsets,Huttenhower,10,VIRSorter_4039_megahit_k119_24204_flag_0_multi_467_3315_len_257656_gene_138_gene_269-148322-254613-cat_5,cat_5,FALSE
NA_K09747,CSUsets,Huttenhower,11,VIRSorter_5009_megahit_k119_101090_flag_1_multi_25_9634_len_82097-cat_1,cat_1,FALSE
NA_K09747,CSUsets,Huttenhower,12,VIRSorter_5009_megahit_k119_141184_flag_0_multi_145_2094_len_71055_gene_43_gene_65-43578-59657-cat_5,cat_5,FALSE
NA_K09747,CSUsets,Huttenhower,13,VIRSorter_5009_megahit_k119_95572_flag_0_multi_27_9263_len_94801_gene_18_gene_93-16577-72637-cat_4,cat_4,FALSE
NA_K09747,CSUsets,Huttenhower,14,VIRSorter_6010_megahit_k119_125390_flag_0_multi_20_6112_len_68346-cat_2,cat_2,FALSE
NA_K09747,CSUsets,Huttenhower,15,VIRSorter_6010_megahit_k119_62712_flag_0_multi_18_6190_len_19594-cat_2,cat_2,FALSE
